subject_id	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	WM-hypointensities	Left-WM-hypointensities	Right-WM-hypointensities	non-WM-hypointensities	Left-non-WM-hypointensities	Right-non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	BrainSegVol	BrainSegVolNotVent	lhCortexVol	rhCortexVol	CortexVol	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	SubCortGrayVol	TotalGrayVol	SupraTentorialVol	SupraTentorialVolNotVent	MaskVol	BrainSegVol-to-eTIV	MaskVol-to-eTIV	lhSurfaceHoles	rhSurfaceHoles	SurfaceHoles	EstimatedTotalIntraCranialVol	SegmentedTotalIntracranialVol
sub-0010103	5732.9	478.6	14327.8	66368.2	7553.1	4145.4	5113.2	1671.6	1116.5	2025.0	17958.1	4344.6	1711.1	380329.2	618.4	3707.0	0.0	0.0	6693.7	496.7	14509.1	65015.4	7313.1	4172.0	5175.2	1581.9	3915.7	1579.5	597.5	3624.6	0.0	0.0	0.0	6.8	0.0	0.0	0.0	0.0	0.0	0.0	631.2	356.0	552.9	452.4	893.7	1597068.0	1197593.0	282577.223411	283727.045477	566304.268889	214520.5	213174.5	427695.0	58934.0	759828.268889	1434581.0	1035106.0	1588365.0	0.967951	0.962677	45.0	55.0	100.0	1649946.415928	0.0
sub-5971050	4101.5	477.3	13023.0	60619.6	6164.6	3191.3	5088.1	1569.4	676.9	1858.0	16050.0	3253.8	1299.6	208201.2	701.8	3003.9	0.0	0.0	4604.3	586.6	12322.3	56998.5	6362.6	3440.3	4917.5	1530.4	3267.6	1366.9	588.8	3049.9	0.0	0.0	0.0	6.2	0.0	0.0	0.0	0.0	0.0	0.0	880.9	386.7	711.6	502.0	1100.2	1298043.0	1069494.0	260637.035903	262520.468405	523157.504308	187303.5	188711.5	376015.0	50565.0	694206.504308	1153001.0	924452.0	1377030.0	0.897811	0.952444	53.0	36.0	89.0	1445786.051912	0.0
sub-0025014	8269.1	464.1	14903.7	69343.8	7178.1	3974.1	6120.1	1728.4	952.7	1287.6	19647.3	4278.6	1629.0	258808.7	745.7	3779.4	0.0	0.0	6975.4	544.0	14864.4	68019.3	7232.6	4133.1	5961.6	1526.2	4293.5	1725.1	785.6	3718.5	0.0	0.0	0.0	4.2	0.0	0.0	0.0	0.0	0.0	0.0	959.8	453.1	640.8	706.8	665.1	1385453.0	1100902.0	267282.755812	264393.468723	531676.224535	181082.5	177687.5	358770.0	60856.0	732916.224535	1216529.0	931978.0	1466621.0	0.936889	0.991777	14.0	16.0	30.0	1478780.433432	0.0
sub-0015023	3503.0	408.9	10294.4	53216.2	6990.0	4630.8	5948.0	1797.9	502.3	1244.4	16195.1	3918.9	1638.3	229545.2	665.9	3384.3	0.0	0.0	3065.9	479.4	10258.6	53285.8	6897.0	4538.0	5933.8	1687.4	4050.0	1664.2	632.5	3515.6	0.0	0.0	0.0	127.2	0.0	0.0	0.0	0.0	0.0	0.0	908.9	405.0	693.4	624.0	872.2	1313886.0	1064538.0	274787.6861	273230.360425	548018.046526	177977.0	176032.0	354009.0	59577.0	716347.046526	1185301.0	935953.0	1332697.0	0.94213	0.955618	7.0	5.0	12.0	1394591.658788	0.0
sub-3560456	5739.1	606.4	11723.5	49796.6	6520.4	3300.3	5556.1	1596.8	940.1	2644.1	14314.4	3642.5	1380.1	229377.5	677.3	3479.5	0.0	0.0	6032.4	526.0	9904.8	50012.8	6174.7	3309.0	5292.7	1319.8	4527.8	1406.7	736.9	3612.0	0.0	0.0	0.0	62.4	0.0	0.0	0.0	0.0	0.0	0.0	554.0	425.3	602.0	545.9	525.8	1149643.0	898976.0	213026.558495	212008.13148	425034.689975	157731.5	157895.5	315627.0	53533.0	579127.689975	1027937.0	777270.0	1294964.0	0.84907	0.956397	71.0	81.0	152.0	1354002.724299	0.0
sub-0015024	3954.8	515.6	11921.4	63475.6	7858.8	4162.1	5723.8	1834.6	719.8	1871.9	18058.6	4507.9	1787.6	260064.6	647.4	3670.7	0.0	0.0	4550.7	419.7	11822.4	62660.7	7704.4	4400.1	5433.7	1710.3	4629.4	1891.9	642.8	3853.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	860.4	465.3	725.6	715.7	761.5	1483983.0	1202962.0	308353.080545	310899.026216	619252.106761	198420.0	200600.0	399020.0	62149.0	810191.106761	1332001.0	1050980.0	1530712.0	0.930094	0.959381	24.0	20.0	44.0	1595519.627099	0.0
sub-0021023	3601.4	461.0	12032.7	50467.3	6435.6	4137.5	5602.0	1592.5	676.6	1856.2	15430.9	3405.7	1357.7	251198.8	721.7	3139.7	0.0	0.0	4699.5	397.3	12022.5	48203.8	6248.0	4333.8	5275.2	1560.5	3561.3	1523.8	629.7	3040.2	0.0	0.0	0.0	7.2	0.0	0.0	0.0	0.0	0.0	0.0	858.5	428.1	688.4	736.9	759.5	1346230.0	1077991.0	260173.33687	260794.489689	520967.826559	197205.0	200796.0	398001.0	54243.0	676913.826559	1221240.0	953001.0	1382206.0	0.928039	0.952839	41.0	25.0	66.0	1450618.356487	0.0
sub-0015040	4483.8	390.2	13759.9	58188.7	7492.9	4814.3	5414.1	1789.5	901.4	2649.7	20022.9	4451.3	1856.9	283070.6	658.1	4117.2	0.0	0.0	4786.3	471.2	13754.2	59762.3	7232.4	4643.1	5392.2	1782.4	4392.3	1875.3	625.8	4133.2	0.0	0.0	0.0	17.9	0.0	0.0	0.0	0.0	0.0	0.0	819.8	450.6	878.3	668.7	810.5	1577791.0	1268920.0	306511.444226	304242.388817	610753.833043	236481.0	234668.0	471149.0	62433.0	793936.833043	1430344.0	1121473.0	1661861.0	0.912386	0.961001	12.0	9.0	21.0	1729302.611806	0.0
sub-0015049	6651.8	495.4	13630.1	63931.9	7963.8	5326.4	6412.6	2207.0	679.6	2277.8	22222.2	4727.5	1757.5	252401.7	955.6	4350.2	0.0	0.0	6193.6	456.6	13462.2	63160.4	7827.7	5635.3	6086.4	2109.0	4586.9	1910.8	874.5	4340.9	0.0	0.0	0.0	7.5	0.0	0.0	0.0	0.0	0.0	0.0	801.8	504.2	679.4	509.4	1120.5	1611113.0	1331197.0	332104.552776	330728.822041	662833.374817	237403.0	236959.0	474362.0	69171.0	861872.374817	1455001.0	1175085.0	1673794.0	0.91831	0.954038	8.0	14.0	22.0	1754432.03814	0.0
sub-4053388	5375.1	571.2	11936.5	56661.3	7928.7	4057.0	6872.5	1966.8	538.8	2038.2	18526.9	4065.5	1799.3	234094.4	675.8	4100.1	0.0	0.0	8027.1	826.5	11902.7	56654.4	7523.1	4092.3	6604.9	1820.0	4070.1	1898.3	625.2	4228.8	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	850.6	458.8	595.6	435.0	954.7	1438527.0	1178326.0	304230.575318	301281.798093	605512.373411	199122.0	197665.0	396787.0	64146.0	785289.373411	1299612.0	1039411.0	1556340.0	0.910635	0.985214	18.0	24.0	42.0	1579697.003714	0.0
sub-4134561	8571.2	375.0	14637.6	72301.4	8925.1	4351.9	6291.3	1894.8	936.7	2040.3	20876.7	5023.3	2034.5	322649.4	876.8	4411.7	0.0	0.0	8791.2	516.1	14923.1	73708.0	8705.8	4511.3	6087.6	1803.1	5166.7	2236.9	839.1	4536.7	0.0	0.0	0.0	8.5	0.0	0.0	0.0	0.0	0.0	0.0	825.8	401.4	816.5	706.7	826.7	1778129.0	1431923.0	347284.769103	348224.260348	695509.029451	257434.5	262213.5	519648.0	69801.0	914205.029451	1600811.0	1254605.0	1871965.0	0.915505	0.963819	11.0	13.0	24.0	1942238.032312	0.0
sub-8991934	4963.5	371.6	12674.9	52843.2	7847.6	3923.2	5532.1	1668.7	933.5	2141.1	19211.2	4244.2	1686.6	292585.2	577.1	4021.8	0.0	0.0	4557.2	318.2	11978.7	51942.3	7058.6	4145.4	5173.1	1669.3	4311.2	1742.5	682.6	4077.1	0.0	0.0	0.0	103.4	0.0	0.0	0.0	0.0	0.0	0.0	585.8	374.6	657.5	513.1	607.0	1462170.0	1156174.0	272898.105285	274312.729838	547210.835124	214375.5	215875.5	430251.0	60373.0	715568.835124	1330446.0	1024450.0	1568866.0	0.908776	0.97509	4.0	6.0	10.0	1608944.770616	0.0
sub-0021022	2829.6	458.1	11750.8	55240.0	6460.6	3715.8	5756.5	1450.0	587.7	1523.4	15780.6	3719.3	1654.1	211524.1	707.8	3394.3	0.0	0.0	2623.5	499.3	11579.0	53361.2	6460.3	3905.6	5864.5	1474.2	3574.8	1745.2	711.1	3431.9	0.0	0.0	0.0	5.9	0.0	0.0	0.0	0.0	0.0	0.0	592.8	316.6	497.8	371.2	569.8	1193986.0	966507.0	247001.797012	241919.640786	488921.437798	158435.0	158034.0	316469.0	55096.0	655913.437798	1059752.0	832273.0	1248098.0	0.943295	0.986046	69.0	49.0	118.0	1265760.535106	0.0
sub-0015025	4165.5	404.9	12083.0	56405.8	7449.7	4983.1	6141.8	1816.7	712.4	1648.8	17496.7	4138.5	1822.8	238561.3	772.8	3987.3	0.0	0.0	3833.5	471.5	11546.0	55067.0	7550.4	5256.7	6158.3	1800.8	4402.9	1709.0	853.9	4072.9	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	803.2	435.5	498.0	456.3	889.3	1404794.0	1145545.0	295541.464539	292657.320225	588198.784764	192341.5	192179.5	384521.0	64707.0	766789.784764	1267940.0	1008691.0	1446059.0	0.927749	0.955002	20.0	13.0	33.0	1514195.516875	0.0
sub-2601519	8286.9	664.0	12676.5	55789.0	8313.1	4161.1	7206.7	2169.3	1186.3	2575.6	19856.6	4245.8	2046.7	328613.1	826.1	4393.3	0.0	0.0	5260.8	648.3	12047.9	56280.0	7342.1	4350.9	7015.1	1948.1	4731.6	2079.7	807.9	4625.5	0.0	0.0	0.0	16.5	0.0	0.0	0.0	0.0	0.0	0.0	726.8	400.1	572.1	547.3	670.5	1594507.0	1240677.0	296873.521539	295370.075546	592243.597084	232628.0	234274.0	466902.0	67928.0	774574.597084	1455922.0	1102092.0	1648383.0	0.937025	0.968685	29.0	22.0	51.0	1701670.346053	0.0
sub-0015022	3587.2	328.1	13052.8	61703.3	8382.1	4696.2	6211.1	2122.4	534.6	1399.3	20365.6	4486.0	1687.1	255992.3	693.1	4081.1	0.0	0.0	3259.0	366.7	13258.7	62164.6	8417.3	4703.1	6418.7	2017.3	4561.2	1674.9	634.2	4229.6	0.0	0.0	0.0	2.8	0.0	0.0	0.0	0.0	0.0	0.0	809.9	415.1	688.9	763.4	924.3	1540413.0	1265659.0	307983.0398	306285.109408	614268.149208	233206.0	234111.0	467317.0	66942.0	807994.149208	1388271.0	1113517.0	1568320.0	0.929762	0.946606	5.0	9.0	14.0	1656782.639791	0.0
sub-0021025	11270.6	590.3	16342.3	69942.0	6522.3	4033.3	6380.7	1827.1	970.7	2009.5	16621.0	3282.6	1576.7	259250.7	655.5	3326.4	0.0	0.0	10135.1	506.2	14985.0	65492.8	6332.2	4126.9	6392.4	1788.9	3726.0	1501.4	625.5	3354.5	0.0	0.0	0.0	91.5	0.0	0.0	0.0	0.0	0.0	0.0	835.8	421.1	678.3	464.3	1132.9	1434233.0	1144390.0	272810.389578	271188.772715	543999.162293	203908.0	202014.0	405922.0	57301.0	740232.162293	1265360.0	975517.0	1452146.0	0.935075	0.946754	50.0	52.0	102.0	1533815.635411	0.0
sub-4265987	18818.0	964.8	13414.2	59087.5	8402.1	4398.3	6230.9	1962.9	2273.1	3475.0	20918.9	4213.0	2022.1	309011.5	669.1	4574.6	0.0	0.0	15235.3	973.8	13169.5	58267.0	7999.9	4442.1	6283.5	1908.5	4426.4	2021.6	718.7	4669.3	0.0	0.0	0.0	16.9	0.0	0.0	0.0	0.0	0.0	0.0	960.9	442.0	600.9	420.9	1172.2	1616146.0	1256852.0	308908.217703	310739.143678	619647.361381	222007.5	224090.5	446098.0	67168.0	806814.361381	1470432.0	1111138.0	1755649.0	0.910886	0.989512	10.0	12.0	22.0	1774257.639898	0.0
sub-0015014	4756.6	541.8	11666.6	57722.8	7963.9	4841.3	6471.2	2008.4	598.2	2106.4	16979.8	4189.2	1869.4	249448.1	755.8	3670.1	0.0	0.0	4390.8	362.2	11464.4	58171.5	7741.3	5092.3	6344.9	1910.3	4181.4	1787.6	724.0	3561.0	0.0	0.0	0.0	3.9	0.0	0.0	0.0	0.0	0.0	0.0	708.5	467.0	486.9	465.8	735.6	1451869.0	1178912.0	305199.521849	296254.498862	601454.020711	204288.5	200961.5	405250.0	65021.0	784955.020711	1310959.0	1038002.0	1497251.0	0.934977	0.964202	11.0	8.0	19.0	1552839.891953	0.0
sub-0021013	5863.1	466.4	12798.2	61201.4	7455.4	3873.4	6611.7	1677.2	902.4	2940.6	16418.7	4232.4	1724.1	278468.5	773.5	3464.2	0.0	0.0	6728.8	454.3	12188.6	61904.6	7211.0	3897.6	6489.2	1541.3	4273.9	1616.5	737.9	3590.5	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	861.1	583.9	760.9	709.2	904.4	1510839.0	1209414.0	305705.397273	303369.893815	609075.291087	210456.0	209203.0	419659.0	61291.0	796375.291087	1360878.0	1059453.0	1591494.0	0.907049	0.955471	43.0	45.0	88.0	1665664.147374	0.0
sub-3349423	14629.5	664.6	17830.0	71326.6	8595.2	5727.5	7218.8	2304.1	1206.9	2633.0	22992.9	4966.5	2123.8	334738.5	862.1	4645.3	0.0	0.0	9545.0	704.6	17076.0	69862.2	8286.3	5944.1	6992.8	2123.8	5487.8	2278.7	907.4	4514.8	0.0	0.0	0.0	34.6	0.0	0.0	0.0	0.0	0.0	0.0	981.6	545.8	610.6	405.1	906.6	1808713.0	1441157.0	334941.172331	333414.105213	668355.277544	271266.0	270831.0	542097.0	75551.0	888344.277544	1630435.0	1262879.0	1864707.0	0.918048	0.946469	31.0	38.0	69.0	1970172.303323	0.0
sub-0010102	7381.4	812.8	15061.3	58251.8	8530.7	3935.9	6680.2	1896.9	939.0	2013.1	21484.9	5238.0	2083.3	330336.9	797.6	4204.9	0.0	0.0	7174.8	798.0	15056.7	55560.4	8034.5	3989.1	6363.2	1811.7	5404.5	2020.8	826.4	4182.6	0.0	0.0	0.0	19.4	0.0	0.0	0.0	0.0	0.0	0.0	1101.1	569.7	801.5	523.1	1092.6	1642570.0	1288105.0	288606.937579	283397.589313	572004.526892	267074.0	262981.0	530055.0	67982.0	756621.526892	1496816.0	1142351.0	1769782.0	0.886537	0.955196	59.0	79.0	138.0	1852794.285309	0.0
sub-0015013	5270.5	312.3	12852.5	64382.6	7731.1	5263.7	6348.3	1998.8	538.8	1421.5	19305.2	4220.3	2034.7	264358.3	921.9	3829.2	0.0	0.0	8535.7	301.9	12439.4	63168.2	7584.4	5047.8	6328.8	1883.9	4203.0	1958.0	893.2	4088.0	0.0	0.0	0.0	7.2	0.0	0.0	0.0	0.0	0.0	0.0	1050.9	462.1	589.2	479.6	1127.5	1620675.0	1327632.0	349813.360434	346043.86029	695857.220724	228428.5	221289.5	449718.0	66057.0	892401.220724	1465719.0	1172676.0	1639811.0	0.932785	0.943799	20.0	13.0	33.0	1737457.82199	0.0
sub-0021009	5912.0	601.8	13505.0	53509.8	6962.6	4398.9	5559.7	1823.0	784.9	2874.3	17209.8	3706.4	1413.5	256446.1	674.1	3661.8	0.0	0.0	4829.2	456.2	13462.2	52876.1	7003.0	4596.7	5518.0	1688.8	4066.6	1494.2	702.4	3555.2	0.0	0.0	0.0	7.4	0.0	0.0	0.0	0.0	0.0	0.0	697.1	416.0	584.9	345.3	845.0	1311709.0	1035080.0	250374.142584	252674.364371	503048.506954	179662.5	182066.5	361729.0	59021.0	671320.506954	1176162.0	899533.0	1342385.0	0.956363	0.978728	29.0	24.0	53.0	1371560.362081	0.0
sub-3999344	5486.4	610.8	14431.1	62170.5	7192.2	4107.6	6012.9	1930.0	648.1	1572.7	17770.2	3611.4	1614.4	241500.1	781.1	3818.1	0.0	0.0	5432.0	471.8	14817.2	63694.6	7120.5	4348.9	6133.6	1818.6	4016.7	1754.5	786.2	3645.1	0.0	0.0	0.0	9.2	0.0	0.0	0.0	0.0	0.0	0.0	966.7	469.1	724.3	582.1	1179.6	1375262.0	1114613.0	268614.165948	263544.623676	532158.789624	195956.5	193824.5	389781.0	60948.0	722137.789624	1217755.0	957106.0	1462797.0	0.918242	0.976688	54.0	42.0	96.0	1497712.365795	0.0
sub-0015036	3396.6	666.8	12729.7	64782.1	7337.5	4371.4	5959.3	1738.8	495.4	1597.6	20842.9	4110.8	1775.2	234843.7	747.8	3900.6	0.0	0.0	3826.6	390.5	12477.7	63289.8	7210.6	4537.6	5859.5	1729.9	4157.2	1833.8	681.2	3942.5	0.0	0.0	0.0	6.2	0.0	0.0	0.0	0.0	0.0	0.0	861.1	471.2	709.6	621.7	898.1	1397866.0	1139752.0	272364.223941	269853.932352	542218.156294	203861.0	202368.0	406229.0	61414.0	734024.156294	1242793.0	984679.0	1457197.0	0.933076	0.972679	10.0	14.0	24.0	1498126.603625	0.0
sub-0025001	4906.5	426.4	12144.1	50667.4	6811.1	3404.8	6078.6	1710.1	926.7	2528.9	17722.4	3724.7	1388.2	242225.1	707.6	3591.3	0.0	0.0	7418.9	483.1	12374.1	51339.1	6872.7	3293.2	6280.2	1590.0	3586.1	1427.2	651.0	3728.7	0.0	0.0	0.0	4.6	0.0	0.0	0.0	0.0	0.0	0.0	631.2	409.0	417.2	346.7	734.5	1181500.0	915365.0	216331.541249	217099.365394	433430.906644	154259.0	155121.0	309380.0	56692.0	594867.906644	1053169.0	787034.0	1239649.0	0.94422	0.990691	10.0	9.0	19.0	1251297.195394	0.0
sub-0010116	10301.9	745.9	13840.0	53214.4	7341.1	4238.5	7452.5	2086.8	1182.0	1681.7	19645.3	4271.2	1903.4	280819.2	750.4	4148.6	0.0	0.0	14468.0	894.3	14086.4	54016.1	7574.5	4288.3	7393.4	2051.8	4308.3	1996.3	708.8	4223.9	0.0	0.0	0.0	22.1	0.0	0.0	0.0	0.0	0.0	0.0	970.8	593.5	617.6	483.7	1056.4	1600541.0	1284196.0	291178.300943	298760.090668	589938.391611	254826.5	259939.5	514766.0	67386.0	768417.391611	1462392.0	1146047.0	1679781.0	0.91528	0.960594	28.0	34.0	62.0	1748689.20535	0.0
sub-0015038	6412.3	317.8	13136.7	65067.7	8406.5	5793.6	7045.4	2024.7	615.1	1867.6	19773.2	5142.4	1882.7	264884.4	759.2	4447.4	0.0	0.0	7638.6	351.1	12537.3	64059.1	8047.2	6100.4	6871.6	2004.8	5314.3	2148.7	696.2	4469.4	0.0	0.0	0.0	20.7	0.0	0.0	0.0	0.0	0.0	0.0	1093.1	626.9	531.7	497.5	1001.9	1554211.0	1261203.0	299115.161295	294324.432737	593439.594032	234611.5	235423.5	470035.0	72795.0	797250.594032	1397952.0	1104944.0	1605146.0	0.919479	0.949612	15.0	26.0	41.0	1690317.773505	0.0
sub-1208586	6149.0	441.0	12829.5	53178.9	8030.9	3662.1	5579.7	1773.0	700.8	2899.4	19713.8	4132.0	2023.0	286482.2	716.0	4079.9	0.0	0.0	8212.0	501.7	12385.0	55604.0	6892.0	3911.7	5289.8	1905.0	4053.9	2051.5	736.5	4161.3	0.0	0.0	0.0	6.6	0.0	0.0	0.0	0.0	0.0	0.0	1180.8	664.3	580.0	780.5	1034.7	1443590.0	1132106.0	252046.83312	254293.656784	506340.489903	223422.0	221729.0	445151.0	60881.0	678763.489903	1307744.0	996260.0	1539176.0	0.912124	0.97252	8.0	15.0	23.0	1582668.363087	0.0
sub-0010111	4526.3	802.4	15730.7	62399.1	7813.6	3839.4	6949.6	1794.6	765.1	2085.9	17218.3	3752.1	1749.6	245219.7	732.3	3414.2	0.0	0.0	3811.5	620.9	14914.5	62001.0	7288.3	3734.9	6821.0	1731.4	4219.1	1696.5	605.8	3418.2	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	360.3	388.1	320.9	564.3	500.6	1407272.0	1143522.0	275620.945315	262658.749422	538279.694737	209040.0	206054.0	415094.0	61605.0	726933.694737	1250338.0	986588.0	1487440.0	0.902574	0.953991	87.0	73.0	160.0	1559175.486239	0.0
sub-0016074	4708.6	331.1	12515.1	59283.6	7267.0	4033.9	5187.6	1575.0	606.1	1305.9	19322.3	4303.0	1601.2	240850.0	586.7	3770.4	0.0	0.0	7104.7	427.7	12469.8	58260.3	6953.2	3961.2	5153.8	1541.8	4320.7	1669.3	573.4	3785.4	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	1042.6	552.6	650.0	702.2	839.6	1294872.0	1030399.0	224742.8201	225026.194996	449769.015096	192352.5	194770.5	387123.0	58233.0	628420.015096	1150554.0	886081.0	1346689.0	0.933016	0.970352	11.0	7.0	18.0	1387834.905927	0.0
sub-4046678	4920.3	517.6	13081.7	56964.4	7756.5	4682.7	5601.6	1703.2	966.4	1892.7	19693.7	4401.6	1807.7	287373.1	694.8	4107.4	0.0	0.0	5122.2	431.0	13498.2	57725.1	7092.4	5069.7	5129.9	1733.5	4633.0	1825.2	695.1	4187.4	0.0	0.0	0.0	50.5	0.0	0.0	0.0	0.0	0.0	0.0	906.8	449.2	716.6	908.1	897.4	1516724.0	1205827.0	301997.564773	300427.532952	602425.097725	207496.0	208235.0	415731.0	62949.0	783387.097725	1372929.0	1062032.0	1588825.0	0.928577	0.972719	19.0	20.0	39.0	1633386.131668	0.0
sub-1696588	5240.8	496.0	12957.7	54547.5	7277.6	3945.2	5926.1	1800.2	816.8	1396.2	18218.2	3857.2	1013.2	244558.0	500.2	3683.7	0.0	0.0	3856.7	431.3	12473.6	51360.8	7263.7	4016.2	5820.1	1658.3	4322.6	1444.3	527.1	3628.7	0.0	0.0	0.0	14.1	0.0	0.0	0.0	0.0	0.0	0.0	638.0	419.9	567.6	353.2	875.7	1225553.0	962325.0	224099.055594	223644.869523	447743.925118	170589.5	171325.5	341915.0	58021.0	614417.925118	1092019.0	828791.0	1291407.0	0.90376	0.952323	68.0	50.0	118.0	1356059.511026	0.0
sub-3994098	7016.6	609.6	12793.8	59502.2	8217.9	3894.1	6228.0	1773.4	938.7	2216.7	18704.0	4215.0	1880.2	296152.1	731.1	4100.2	0.0	0.0	6199.2	525.8	12559.3	59653.9	7771.3	3939.7	5946.4	1701.5	4622.1	1948.6	759.9	4121.1	0.0	0.0	0.0	23.7	0.0	0.0	0.0	0.0	0.0	0.0	707.5	460.8	731.4	653.6	644.9	1507617.0	1185068.0	279201.726835	281750.735977	560952.462812	215748.5	216191.5	431940.0	63815.0	746457.462812	1361272.0	1038723.0	1622767.0	0.928528	0.999447	14.0	9.0	23.0	1623664.192153	0.0
sub-0016045	3272.0	390.2	11797.4	48128.2	7954.2	4282.9	5450.0	1632.7	547.5	2324.6	18769.2	3930.6	1609.4	240869.2	717.3	3820.4	0.0	0.0	2726.6	628.4	12028.4	51217.7	7171.9	4232.4	5212.3	1600.4	4320.4	1780.4	697.1	3809.6	0.0	0.0	0.0	101.9	0.0	0.0	0.0	0.0	0.0	0.0	651.9	303.0	607.9	888.0	756.2	1309554.0	1047801.0	250778.629552	248774.667066	499553.296618	188536.0	186875.0	375411.0	59982.0	662370.296618	1183972.0	922219.0	1360793.0	0.94547	0.982463	9.0	19.0	28.0	1385082.526708	0.0
sub-8191384	8689.5	1063.6	14707.3	56417.5	7084.3	3695.5	6223.2	1674.0	805.6	1837.3	20613.6	3740.5	1862.4	260193.5	667.1	3852.4	0.0	0.0	8711.9	926.2	14837.8	54671.7	6714.7	3854.3	6073.0	1681.7	4140.8	2015.3	593.1	4100.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1091.0	675.1	670.3	445.7	882.2	1422193.0	1128683.0	255365.937627	256126.2339	511492.171527	219324.0	219897.0	439221.0	60286.0	686316.171527	1279115.0	985605.0	1500074.0	0.949649	1.001653	49.0	27.0	76.0	1497598.583188	0.0
sub-1481430	7870.0	423.9	16537.0	74135.4	8913.3	4819.1	6685.2	2165.9	749.2	2623.1	22412.5	5060.8	1853.8	280013.9	698.5	4452.5	0.0	0.0	5478.9	569.0	16229.2	73405.1	8363.7	4900.0	6299.7	1960.5	4962.8	2203.7	710.1	4484.0	0.0	0.0	0.0	12.4	0.0	0.0	0.0	0.0	0.0	0.0	958.3	583.7	811.1	888.3	959.7	1696197.0	1388274.0	335373.311691	336994.324677	672367.636369	246389.5	247575.5	493965.0	70442.0	893822.636369	1513604.0	1205681.0	1783904.0	0.920048	0.967622	30.0	24.0	54.0	1843595.471018	0.0
sub-0025009	5912.7	829.7	19109.2	67231.5	9908.2	5467.1	6634.0	2264.9	774.2	2790.2	25193.7	4374.6	1928.3	354861.0	808.8	4780.4	0.0	0.0	5764.7	520.4	18192.0	64879.6	9320.8	5604.9	6299.4	2119.1	4736.4	1961.5	818.3	5068.3	0.0	0.0	0.0	20.4	0.0	0.0	0.0	0.0	0.0	0.0	1205.7	769.3	891.9	1106.8	1245.0	1800884.0	1425211.0	318977.501328	312971.74223	631949.243558	291992.0	285751.0	577743.0	74626.0	842606.243558	1628866.0	1253193.0	1873886.0	0.923612	0.961052	20.0	8.0	28.0	1949827.897729	0.0
sub-0021006	5257.0	669.9	14170.9	67059.4	7021.3	3609.9	5319.6	1457.3	749.6	1852.7	16976.6	4220.0	1604.0	248577.7	680.9	3349.9	0.0	0.0	4517.8	550.8	13254.6	61700.2	6827.2	3528.1	5300.6	1477.5	4060.5	1658.7	640.4	3352.0	0.0	0.0	0.0	32.7	0.0	0.0	0.0	0.0	0.0	0.0	809.7	483.3	824.4	406.4	931.1	1448788.0	1180522.0	289239.314141	286769.133579	576008.447719	210381.5	208680.5	419062.0	56253.0	763905.447719	1290484.0	1022218.0	1536767.0	0.919741	0.975594	63.0	38.0	101.0	1575212.388142	0.0
sub-0015008	6308.8	436.7	12453.7	60045.7	8067.8	4654.4	6313.6	1918.6	782.4	1997.1	18878.7	4436.7	1701.8	247896.0	696.2	3967.5	0.0	0.0	5649.0	501.1	12447.5	60063.6	7916.7	4811.0	6482.6	1921.7	4632.5	1720.0	750.1	4016.8	0.0	0.0	0.0	100.1	0.0	0.0	0.0	0.0	0.0	0.0	750.4	472.7	675.7	548.7	1051.1	1478193.0	1204403.0	297815.564695	297717.053324	595532.618019	212270.5	209236.5	421507.0	66019.0	784072.618019	1331680.0	1057890.0	1490468.0	0.928881	0.936594	13.0	15.0	28.0	1591369.815205	0.0
